,Date,Banks name,variable,value,Lat,Lon,Year,Month,Y-M
0,2020-06-30,Artsakh,Yerevan,8,40.18562,44.39081,2020,6,2020_6
1,2020-06-30,ASHB,Yerevan,18,40.18562,44.39081,2020,6,2020_6
2,2020-06-30,Byblos,Yerevan,3,40.18562,44.39081,2020,6,2020_6
3,2020-06-30,Converse,Yerevan,16,40.18562,44.39081,2020,6,2020_6
4,2020-06-30,Econom,Yerevan,30,40.18562,44.39081,2020,6,2020_6
5,2020-06-30,Evoca,Yerevan,10,40.18562,44.39081,2020,6,2020_6
6,2020-06-30,HSBC,Yerevan,8,40.18562,44.39081,2020,6,2020_6
7,2020-06-30,IDbank,Yerevan,10,40.18562,44.39081,2020,6,2020_6
8,2020-06-30,Ineco,Yerevan,18,40.18562,44.39081,2020,6,2020_6
9,2020-06-30,Mellat,Yerevan,1,40.18562,44.39081,2020,6,2020_6
10,2020-06-30,Uni,Yerevan,30,40.18562,44.39081,2020,6,2020_6
11,2020-06-30,VTB,Yerevan,28,40.18562,44.39081,2020,6,2020_6
12,2020-09-30,ABB,Yerevan,31,40.18562,44.39081,2020,9,2020_9
13,2020-09-30,ACBA,Yerevan,19,40.18562,44.39081,2020,9,2020_9
14,2020-09-30,Ameria,Yerevan,12,40.18562,44.39081,2020,9,2020_9
15,2020-09-30,Ararat,Yerevan,28,40.18562,44.39081,2020,9,2020_9
16,2020-09-30,Armswiss,Yerevan,1,40.18562,44.39081,2020,9,2020_9
17,2020-09-30,Artsakh,Yerevan,8,40.18562,44.39081,2020,9,2020_9
18,2020-09-30,ASHB,Yerevan,19,40.18562,44.39081,2020,9,2020_9
19,2020-09-30,Byblos,Yerevan,3,40.18562,44.39081,2020,9,2020_9
20,2020-09-30,Converse,Yerevan,16,40.18562,44.39081,2020,9,2020_9
21,2020-09-30,Econom,Yerevan,30,40.18562,44.39081,2020,9,2020_9
22,2020-09-30,Evoca,Yerevan,10,40.18562,44.39081,2020,9,2020_9
23,2020-09-30,HSBC,Yerevan,8,40.18562,44.39081,2020,9,2020_9
24,2020-09-30,IDbank,Yerevan,10,40.18562,44.39081,2020,9,2020_9
25,2020-09-30,Ineco,Yerevan,18,40.18562,44.39081,2020,9,2020_9
26,2020-09-30,Mellat,Yerevan,1,40.18562,44.39081,2020,9,2020_9
27,2020-09-30,Uni,Yerevan,30,40.18562,44.39081,2020,9,2020_9
28,2020-09-30,VTB,Yerevan,28,40.18562,44.39081,2020,9,2020_9
29,2020-12-31,ABB,Yerevan,30,40.18562,44.39081,2020,12,2020_12
30,2020-12-31,ACBA,Yerevan,18,40.18562,44.39081,2020,12,2020_12
31,2020-12-31,Ameria,Yerevan,12,40.18562,44.39081,2020,12,2020_12
32,2020-12-31,Ararat,Yerevan,27,40.18562,44.39081,2020,12,2020_12
33,2020-12-31,Armswiss,Yerevan,1,40.18562,44.39081,2020,12,2020_12
34,2020-12-31,Artsakh,Yerevan,8,40.18562,44.39081,2020,12,2020_12
35,2020-12-31,ASHB,Yerevan,19,40.18562,44.39081,2020,12,2020_12
36,2020-12-31,Byblos,Yerevan,3,40.18562,44.39081,2020,12,2020_12
37,2020-12-31,Converse,Yerevan,16,40.18562,44.39081,2020,12,2020_12
38,2020-12-31,Econom,Yerevan,32,40.18562,44.39081,2020,12,2020_12
39,2020-12-31,Evoca,Yerevan,11,40.18562,44.39081,2020,12,2020_12
40,2020-12-31,HSBC,Yerevan,8,40.18562,44.39081,2020,12,2020_12
41,2020-12-31,IDbank,Yerevan,11,40.18562,44.39081,2020,12,2020_12
42,2020-12-31,Ineco,Yerevan,18,40.18562,44.39081,2020,12,2020_12
43,2020-12-31,Mellat,Yerevan,1,40.18562,44.39081,2020,12,2020_12
44,2020-12-31,Uni,Yerevan,31,40.18562,44.39081,2020,12,2020_12
45,2020-12-31,VTB,Yerevan,28,40.18562,44.39081,2020,12,2020_12
46,2021-03-31,ABB,Yerevan,30,40.18562,44.39081,2021,3,2021_3
47,2021-03-31,ACBA,Yerevan,18,40.18562,44.39081,2021,3,2021_3
48,2021-03-31,Ameria,Yerevan,13,40.18562,44.39081,2021,3,2021_3
49,2021-03-31,Ararat,Yerevan,24,40.18562,44.39081,2021,3,2021_3
50,2021-03-31,Armswiss,Yerevan,1,40.18562,44.39081,2021,3,2021_3
51,2021-03-31,Artsakh,Yerevan,9,40.18562,44.39081,2021,3,2021_3
52,2021-03-31,ASHB,Yerevan,19,40.18562,44.39081,2021,3,2021_3
53,2021-03-31,Byblos,Yerevan,4,40.18562,44.39081,2021,3,2021_3
54,2021-03-31,Converse,Yerevan,16,40.18562,44.39081,2021,3,2021_3
55,2021-03-31,Econom,Yerevan,33,40.18562,44.39081,2021,3,2021_3
56,2021-03-31,Evoca,Yerevan,11,40.18562,44.39081,2021,3,2021_3
57,2021-03-31,HSBC,Yerevan,8,40.18562,44.39081,2021,3,2021_3
58,2021-03-31,IDbank,Yerevan,11,40.18562,44.39081,2021,3,2021_3
59,2021-03-31,Ineco,Yerevan,18,40.18562,44.39081,2021,3,2021_3
60,2021-03-31,Mellat,Yerevan,1,40.18562,44.39081,2021,3,2021_3
61,2021-03-31,Uni,Yerevan,31,40.18562,44.39081,2021,3,2021_3
62,2021-03-31,VTB,Yerevan,28,40.18562,44.39081,2021,3,2021_3
63,2021-06-30,ABB,Yerevan,30,40.18562,44.39081,2021,6,2021_6
64,2021-06-30,ACBA,Yerevan,18,40.18562,44.39081,2021,6,2021_6
65,2021-06-30,Ameria,Yerevan,14,40.18562,44.39081,2021,6,2021_6
66,2021-06-30,Ararat,Yerevan,24,40.18562,44.39081,2021,6,2021_6
67,2021-06-30,Armswiss,Yerevan,1,40.18562,44.39081,2021,6,2021_6
68,2021-06-30,Artsakh,Yerevan,9,40.18562,44.39081,2021,6,2021_6
69,2021-06-30,ASHB,Yerevan,19,40.18562,44.39081,2021,6,2021_6
70,2021-06-30,Byblos,Yerevan,4,40.18562,44.39081,2021,6,2021_6
71,2021-06-30,Converse,Yerevan,16,40.18562,44.39081,2021,6,2021_6
72,2021-06-30,Econom,Yerevan,32,40.18562,44.39081,2021,6,2021_6
73,2021-06-30,Evoca,Yerevan,11,40.18562,44.39081,2021,6,2021_6
74,2021-06-30,HSBC,Yerevan,8,40.18562,44.39081,2021,6,2021_6
75,2021-06-30,IDbank,Yerevan,11,40.18562,44.39081,2021,6,2021_6
76,2021-06-30,Ineco,Yerevan,18,40.18562,44.39081,2021,6,2021_6
77,2021-06-30,Mellat,Yerevan,1,40.18562,44.39081,2021,6,2021_6
78,2021-06-30,Uni,Yerevan,31,40.18562,44.39081,2021,6,2021_6
79,2021-06-30,VTB,Yerevan,28,40.18562,44.39081,2021,6,2021_6
80,2021-09-30,ABB,Yerevan,30,40.18562,44.39081,2021,9,2021_9
81,2021-09-30,ACBA,Yerevan,19,40.18562,44.39081,2021,9,2021_9
82,2021-09-30,Ameria,Yerevan,14,40.18562,44.39081,2021,9,2021_9
83,2021-09-30,Ararat,Yerevan,24,40.18562,44.39081,2021,9,2021_9
84,2021-09-30,Armswiss,Yerevan,1,40.18562,44.39081,2021,9,2021_9
85,2021-09-30,Artsakh,Yerevan,9,40.18562,44.39081,2021,9,2021_9
86,2021-09-30,ASHB,Yerevan,19,40.18562,44.39081,2021,9,2021_9
87,2021-09-30,Byblos,Yerevan,5,40.18562,44.39081,2021,9,2021_9
88,2021-09-30,Converse,Yerevan,16,40.18562,44.39081,2021,9,2021_9
89,2021-09-30,Econom,Yerevan,32,40.18562,44.39081,2021,9,2021_9
90,2021-09-30,Evoca,Yerevan,11,40.18562,44.39081,2021,9,2021_9
91,2021-09-30,HSBC,Yerevan,7,40.18562,44.39081,2021,9,2021_9
92,2021-09-30,IDbank,Yerevan,10,40.18562,44.39081,2021,9,2021_9
93,2021-09-30,Ineco,Yerevan,18,40.18562,44.39081,2021,9,2021_9
94,2021-09-30,Mellat,Yerevan,1,40.18562,44.39081,2021,9,2021_9
95,2021-09-30,Uni,Yerevan,31,40.18562,44.39081,2021,9,2021_9
96,2021-09-30,VTB,Yerevan,28,40.18562,44.39081,2021,9,2021_9
97,2021-12-31,ABB,Yerevan,30,40.18562,44.39081,2021,12,2021_12
98,2021-12-31,ACBA,Yerevan,20,40.18562,44.39081,2021,12,2021_12
99,2021-12-31,Ameria,Yerevan,15,40.18562,44.39081,2021,12,2021_12
100,2021-12-31,Ararat,Yerevan,24,40.18562,44.39081,2021,12,2021_12
101,2021-12-31,Armswiss,Yerevan,1,40.18562,44.39081,2021,12,2021_12
102,2021-12-31,Artsakh,Yerevan,9,40.18562,44.39081,2021,12,2021_12
103,2021-12-31,ASHB,Yerevan,19,40.18562,44.39081,2021,12,2021_12
104,2021-12-31,Byblos,Yerevan,5,40.18562,44.39081,2021,12,2021_12
105,2021-12-31,Converse,Yerevan,16,40.18562,44.39081,2021,12,2021_12
106,2021-12-31,Econom,Yerevan,32,40.18562,44.39081,2021,12,2021_12
107,2021-12-31,Evoca,Yerevan,11,40.18562,44.39081,2021,12,2021_12
108,2021-12-31,HSBC,Yerevan,7,40.18562,44.39081,2021,12,2021_12
109,2021-12-31,IDbank,Yerevan,10,40.18562,44.39081,2021,12,2021_12
110,2021-12-31,Ineco,Yerevan,18,40.18562,44.39081,2021,12,2021_12
111,2021-12-31,Mellat,Yerevan,1,40.18562,44.39081,2021,12,2021_12
112,2021-12-31,Uni,Yerevan,32,40.18562,44.39081,2021,12,2021_12
113,2021-12-31,VTB,Yerevan,28,40.18562,44.39081,2021,12,2021_12
114,2020-06-30,Artsakh,Lori,0,40.82529,44.50142,2020,6,2020_6
115,2020-06-30,ASHB,Lori,6,40.82529,44.50142,2020,6,2020_6
116,2020-06-30,Byblos,Lori,0,40.82529,44.50142,2020,6,2020_6
117,2020-06-30,Converse,Lori,1,40.82529,44.50142,2020,6,2020_6
118,2020-06-30,Econom,Lori,3,40.82529,44.50142,2020,6,2020_6
119,2020-06-30,Evoca,Lori,1,40.82529,44.50142,2020,6,2020_6
120,2020-06-30,HSBC,Lori,0,40.82529,44.50142,2020,6,2020_6
121,2020-06-30,IDbank,Lori,1,40.82529,44.50142,2020,6,2020_6
122,2020-06-30,Ineco,Lori,2,40.82529,44.50142,2020,6,2020_6
123,2020-06-30,Mellat,Lori,0,40.82529,44.50142,2020,6,2020_6
124,2020-06-30,Uni,Lori,4,40.82529,44.50142,2020,6,2020_6
125,2020-06-30,VTB,Lori,5,40.82529,44.50142,2020,6,2020_6
126,2020-09-30,ABB,Lori,3,40.82529,44.50142,2020,9,2020_9
127,2020-09-30,ACBA,Lori,5,40.82529,44.50142,2020,9,2020_9
128,2020-09-30,Ameria,Lori,1,40.82529,44.50142,2020,9,2020_9
129,2020-09-30,Ararat,Lori,4,40.82529,44.50142,2020,9,2020_9
130,2020-09-30,Armswiss,Lori,0,40.82529,44.50142,2020,9,2020_9
131,2020-09-30,Artsakh,Lori,0,40.82529,44.50142,2020,9,2020_9
132,2020-09-30,ASHB,Lori,6,40.82529,44.50142,2020,9,2020_9
133,2020-09-30,Byblos,Lori,0,40.82529,44.50142,2020,9,2020_9
134,2020-09-30,Converse,Lori,1,40.82529,44.50142,2020,9,2020_9
135,2020-09-30,Econom,Lori,3,40.82529,44.50142,2020,9,2020_9
136,2020-09-30,Evoca,Lori,1,40.82529,44.50142,2020,9,2020_9
137,2020-09-30,HSBC,Lori,0,40.82529,44.50142,2020,9,2020_9
138,2020-09-30,IDbank,Lori,1,40.82529,44.50142,2020,9,2020_9
139,2020-09-30,Ineco,Lori,2,40.82529,44.50142,2020,9,2020_9
140,2020-09-30,Mellat,Lori,0,40.82529,44.50142,2020,9,2020_9
141,2020-09-30,Uni,Lori,4,40.82529,44.50142,2020,9,2020_9
142,2020-09-30,VTB,Lori,5,40.82529,44.50142,2020,9,2020_9
143,2020-12-31,ABB,Lori,3,40.82529,44.50142,2020,12,2020_12
144,2020-12-31,ACBA,Lori,5,40.82529,44.50142,2020,12,2020_12
145,2020-12-31,Ameria,Lori,1,40.82529,44.50142,2020,12,2020_12
146,2020-12-31,Ararat,Lori,4,40.82529,44.50142,2020,12,2020_12
147,2020-12-31,Armswiss,Lori,0,40.82529,44.50142,2020,12,2020_12
148,2020-12-31,Artsakh,Lori,0,40.82529,44.50142,2020,12,2020_12
149,2020-12-31,ASHB,Lori,6,40.82529,44.50142,2020,12,2020_12
150,2020-12-31,Byblos,Lori,0,40.82529,44.50142,2020,12,2020_12
151,2020-12-31,Converse,Lori,1,40.82529,44.50142,2020,12,2020_12
152,2020-12-31,Econom,Lori,3,40.82529,44.50142,2020,12,2020_12
153,2020-12-31,Evoca,Lori,1,40.82529,44.50142,2020,12,2020_12
154,2020-12-31,HSBC,Lori,0,40.82529,44.50142,2020,12,2020_12
155,2020-12-31,IDbank,Lori,1,40.82529,44.50142,2020,12,2020_12
156,2020-12-31,Ineco,Lori,2,40.82529,44.50142,2020,12,2020_12
157,2020-12-31,Mellat,Lori,0,40.82529,44.50142,2020,12,2020_12
158,2020-12-31,Uni,Lori,4,40.82529,44.50142,2020,12,2020_12
159,2020-12-31,VTB,Lori,5,40.82529,44.50142,2020,12,2020_12
160,2021-03-31,ABB,Lori,3,40.82529,44.50142,2021,3,2021_3
161,2021-03-31,ACBA,Lori,5,40.82529,44.50142,2021,3,2021_3
162,2021-03-31,Ameria,Lori,1,40.82529,44.50142,2021,3,2021_3
163,2021-03-31,Ararat,Lori,4,40.82529,44.50142,2021,3,2021_3
164,2021-03-31,Armswiss,Lori,0,40.82529,44.50142,2021,3,2021_3
165,2021-03-31,Artsakh,Lori,0,40.82529,44.50142,2021,3,2021_3
166,2021-03-31,ASHB,Lori,6,40.82529,44.50142,2021,3,2021_3
167,2021-03-31,Byblos,Lori,0,40.82529,44.50142,2021,3,2021_3
168,2021-03-31,Converse,Lori,1,40.82529,44.50142,2021,3,2021_3
169,2021-03-31,Econom,Lori,3,40.82529,44.50142,2021,3,2021_3
170,2021-03-31,Evoca,Lori,1,40.82529,44.50142,2021,3,2021_3
171,2021-03-31,HSBC,Lori,0,40.82529,44.50142,2021,3,2021_3
172,2021-03-31,IDbank,Lori,1,40.82529,44.50142,2021,3,2021_3
173,2021-03-31,Ineco,Lori,2,40.82529,44.50142,2021,3,2021_3
174,2021-03-31,Mellat,Lori,0,40.82529,44.50142,2021,3,2021_3
175,2021-03-31,Uni,Lori,4,40.82529,44.50142,2021,3,2021_3
176,2021-03-31,VTB,Lori,5,40.82529,44.50142,2021,3,2021_3
177,2021-06-30,ABB,Lori,3,40.82529,44.50142,2021,6,2021_6
178,2021-06-30,ACBA,Lori,5,40.82529,44.50142,2021,6,2021_6
179,2021-06-30,Ameria,Lori,1,40.82529,44.50142,2021,6,2021_6
180,2021-06-30,Ararat,Lori,4,40.82529,44.50142,2021,6,2021_6
181,2021-06-30,Armswiss,Lori,0,40.82529,44.50142,2021,6,2021_6
182,2021-06-30,Artsakh,Lori,0,40.82529,44.50142,2021,6,2021_6
183,2021-06-30,ASHB,Lori,6,40.82529,44.50142,2021,6,2021_6
184,2021-06-30,Byblos,Lori,0,40.82529,44.50142,2021,6,2021_6
185,2021-06-30,Converse,Lori,1,40.82529,44.50142,2021,6,2021_6
186,2021-06-30,Econom,Lori,3,40.82529,44.50142,2021,6,2021_6
187,2021-06-30,Evoca,Lori,1,40.82529,44.50142,2021,6,2021_6
188,2021-06-30,HSBC,Lori,0,40.82529,44.50142,2021,6,2021_6
189,2021-06-30,IDbank,Lori,1,40.82529,44.50142,2021,6,2021_6
190,2021-06-30,Ineco,Lori,2,40.82529,44.50142,2021,6,2021_6
191,2021-06-30,Mellat,Lori,0,40.82529,44.50142,2021,6,2021_6
192,2021-06-30,Uni,Lori,4,40.82529,44.50142,2021,6,2021_6
193,2021-06-30,VTB,Lori,5,40.82529,44.50142,2021,6,2021_6
194,2021-09-30,ABB,Lori,3,40.82529,44.50142,2021,9,2021_9
195,2021-09-30,ACBA,Lori,5,40.82529,44.50142,2021,9,2021_9
196,2021-09-30,Ameria,Lori,1,40.82529,44.50142,2021,9,2021_9
197,2021-09-30,Ararat,Lori,4,40.82529,44.50142,2021,9,2021_9
198,2021-09-30,Armswiss,Lori,0,40.82529,44.50142,2021,9,2021_9
199,2021-09-30,Artsakh,Lori,0,40.82529,44.50142,2021,9,2021_9
200,2021-09-30,ASHB,Lori,6,40.82529,44.50142,2021,9,2021_9
201,2021-09-30,Byblos,Lori,0,40.82529,44.50142,2021,9,2021_9
202,2021-09-30,Converse,Lori,1,40.82529,44.50142,2021,9,2021_9
203,2021-09-30,Econom,Lori,3,40.82529,44.50142,2021,9,2021_9
204,2021-09-30,Evoca,Lori,1,40.82529,44.50142,2021,9,2021_9
205,2021-09-30,HSBC,Lori,0,40.82529,44.50142,2021,9,2021_9
206,2021-09-30,IDbank,Lori,1,40.82529,44.50142,2021,9,2021_9
207,2021-09-30,Ineco,Lori,2,40.82529,44.50142,2021,9,2021_9
208,2021-09-30,Mellat,Lori,0,40.82529,44.50142,2021,9,2021_9
209,2021-09-30,Uni,Lori,4,40.82529,44.50142,2021,9,2021_9
210,2021-09-30,VTB,Lori,5,40.82529,44.50142,2021,9,2021_9
211,2021-12-31,ABB,Lori,3,40.82529,44.50142,2021,12,2021_12
212,2021-12-31,ACBA,Lori,5,40.82529,44.50142,2021,12,2021_12
213,2021-12-31,Ameria,Lori,1,40.82529,44.50142,2021,12,2021_12
214,2021-12-31,Ararat,Lori,4,40.82529,44.50142,2021,12,2021_12
215,2021-12-31,Armswiss,Lori,0,40.82529,44.50142,2021,12,2021_12
216,2021-12-31,Artsakh,Lori,0,40.82529,44.50142,2021,12,2021_12
217,2021-12-31,ASHB,Lori,6,40.82529,44.50142,2021,12,2021_12
218,2021-12-31,Byblos,Lori,0,40.82529,44.50142,2021,12,2021_12
219,2021-12-31,Converse,Lori,1,40.82529,44.50142,2021,12,2021_12
220,2021-12-31,Econom,Lori,3,40.82529,44.50142,2021,12,2021_12
221,2021-12-31,Evoca,Lori,1,40.82529,44.50142,2021,12,2021_12
222,2021-12-31,HSBC,Lori,0,40.82529,44.50142,2021,12,2021_12
223,2021-12-31,IDbank,Lori,1,40.82529,44.50142,2021,12,2021_12
224,2021-12-31,Ineco,Lori,2,40.82529,44.50142,2021,12,2021_12
225,2021-12-31,Mellat,Lori,0,40.82529,44.50142,2021,12,2021_12
226,2021-12-31,Uni,Lori,3,40.82529,44.50142,2021,12,2021_12
227,2021-12-31,VTB,Lori,5,40.82529,44.50142,2021,12,2021_12
228,2020-06-30,Artsakh,Tavush,0,40.87826,45.10705,2020,6,2020_6
229,2020-06-30,ASHB,Tavush,4,40.87826,45.10705,2020,6,2020_6
230,2020-06-30,Byblos,Tavush,0,40.87826,45.10705,2020,6,2020_6
231,2020-06-30,Converse,Tavush,2,40.87826,45.10705,2020,6,2020_6
232,2020-06-30,Econom,Tavush,1,40.87826,45.10705,2020,6,2020_6
233,2020-06-30,Evoca,Tavush,0,40.87826,45.10705,2020,6,2020_6
234,2020-06-30,HSBC,Tavush,0,40.87826,45.10705,2020,6,2020_6
235,2020-06-30,IDbank,Tavush,0,40.87826,45.10705,2020,6,2020_6
236,2020-06-30,Ineco,Tavush,0,40.87826,45.10705,2020,6,2020_6
237,2020-06-30,Mellat,Tavush,0,40.87826,45.10705,2020,6,2020_6
238,2020-06-30,Uni,Tavush,1,40.87826,45.10705,2020,6,2020_6
239,2020-06-30,VTB,Tavush,4,40.87826,45.10705,2020,6,2020_6
240,2020-09-30,ABB,Tavush,2,40.87826,45.10705,2020,9,2020_9
241,2020-09-30,ACBA,Tavush,4,40.87826,45.10705,2020,9,2020_9
242,2020-09-30,Ameria,Tavush,1,40.87826,45.10705,2020,9,2020_9
243,2020-09-30,Ararat,Tavush,4,40.87826,45.10705,2020,9,2020_9
244,2020-09-30,Armswiss,Tavush,0,40.87826,45.10705,2020,9,2020_9
245,2020-09-30,Artsakh,Tavush,0,40.87826,45.10705,2020,9,2020_9
246,2020-09-30,ASHB,Tavush,4,40.87826,45.10705,2020,9,2020_9
247,2020-09-30,Byblos,Tavush,0,40.87826,45.10705,2020,9,2020_9
248,2020-09-30,Converse,Tavush,2,40.87826,45.10705,2020,9,2020_9
249,2020-09-30,Econom,Tavush,1,40.87826,45.10705,2020,9,2020_9
250,2020-09-30,Evoca,Tavush,0,40.87826,45.10705,2020,9,2020_9
251,2020-09-30,HSBC,Tavush,0,40.87826,45.10705,2020,9,2020_9
252,2020-09-30,IDbank,Tavush,0,40.87826,45.10705,2020,9,2020_9
253,2020-09-30,Ineco,Tavush,0,40.87826,45.10705,2020,9,2020_9
254,2020-09-30,Mellat,Tavush,0,40.87826,45.10705,2020,9,2020_9
255,2020-09-30,Uni,Tavush,1,40.87826,45.10705,2020,9,2020_9
256,2020-09-30,VTB,Tavush,4,40.87826,45.10705,2020,9,2020_9
257,2020-12-31,ABB,Tavush,2,40.87826,45.10705,2020,12,2020_12
258,2020-12-31,ACBA,Tavush,4,40.87826,45.10705,2020,12,2020_12
259,2020-12-31,Ameria,Tavush,1,40.87826,45.10705,2020,12,2020_12
260,2020-12-31,Ararat,Tavush,4,40.87826,45.10705,2020,12,2020_12
261,2020-12-31,Armswiss,Tavush,0,40.87826,45.10705,2020,12,2020_12
262,2020-12-31,Artsakh,Tavush,0,40.87826,45.10705,2020,12,2020_12
263,2020-12-31,ASHB,Tavush,4,40.87826,45.10705,2020,12,2020_12
264,2020-12-31,Byblos,Tavush,0,40.87826,45.10705,2020,12,2020_12
265,2020-12-31,Converse,Tavush,2,40.87826,45.10705,2020,12,2020_12
266,2020-12-31,Econom,Tavush,1,40.87826,45.10705,2020,12,2020_12
267,2020-12-31,Evoca,Tavush,0,40.87826,45.10705,2020,12,2020_12
268,2020-12-31,HSBC,Tavush,0,40.87826,45.10705,2020,12,2020_12
269,2020-12-31,IDbank,Tavush,0,40.87826,45.10705,2020,12,2020_12
270,2020-12-31,Ineco,Tavush,0,40.87826,45.10705,2020,12,2020_12
271,2020-12-31,Mellat,Tavush,0,40.87826,45.10705,2020,12,2020_12
272,2020-12-31,Uni,Tavush,1,40.87826,45.10705,2020,12,2020_12
273,2020-12-31,VTB,Tavush,4,40.87826,45.10705,2020,12,2020_12
274,2021-03-31,ABB,Tavush,2,40.87826,45.10705,2021,3,2021_3
275,2021-03-31,ACBA,Tavush,4,40.87826,45.10705,2021,3,2021_3
276,2021-03-31,Ameria,Tavush,1,40.87826,45.10705,2021,3,2021_3
277,2021-03-31,Ararat,Tavush,4,40.87826,45.10705,2021,3,2021_3
278,2021-03-31,Armswiss,Tavush,0,40.87826,45.10705,2021,3,2021_3
279,2021-03-31,Artsakh,Tavush,0,40.87826,45.10705,2021,3,2021_3
280,2021-03-31,ASHB,Tavush,4,40.87826,45.10705,2021,3,2021_3
281,2021-03-31,Byblos,Tavush,0,40.87826,45.10705,2021,3,2021_3
282,2021-03-31,Converse,Tavush,2,40.87826,45.10705,2021,3,2021_3
283,2021-03-31,Econom,Tavush,1,40.87826,45.10705,2021,3,2021_3
284,2021-03-31,Evoca,Tavush,0,40.87826,45.10705,2021,3,2021_3
285,2021-03-31,HSBC,Tavush,0,40.87826,45.10705,2021,3,2021_3
286,2021-03-31,IDbank,Tavush,0,40.87826,45.10705,2021,3,2021_3
287,2021-03-31,Ineco,Tavush,0,40.87826,45.10705,2021,3,2021_3
288,2021-03-31,Mellat,Tavush,0,40.87826,45.10705,2021,3,2021_3
289,2021-03-31,Uni,Tavush,1,40.87826,45.10705,2021,3,2021_3
290,2021-03-31,VTB,Tavush,4,40.87826,45.10705,2021,3,2021_3
291,2021-06-30,ABB,Tavush,2,40.87826,45.10705,2021,6,2021_6
292,2021-06-30,ACBA,Tavush,4,40.87826,45.10705,2021,6,2021_6
293,2021-06-30,Ameria,Tavush,1,40.87826,45.10705,2021,6,2021_6
294,2021-06-30,Ararat,Tavush,4,40.87826,45.10705,2021,6,2021_6
295,2021-06-30,Armswiss,Tavush,0,40.87826,45.10705,2021,6,2021_6
296,2021-06-30,Artsakh,Tavush,0,40.87826,45.10705,2021,6,2021_6
297,2021-06-30,ASHB,Tavush,4,40.87826,45.10705,2021,6,2021_6
298,2021-06-30,Byblos,Tavush,0,40.87826,45.10705,2021,6,2021_6
299,2021-06-30,Converse,Tavush,2,40.87826,45.10705,2021,6,2021_6
300,2021-06-30,Econom,Tavush,1,40.87826,45.10705,2021,6,2021_6
301,2021-06-30,Evoca,Tavush,0,40.87826,45.10705,2021,6,2021_6
302,2021-06-30,HSBC,Tavush,0,40.87826,45.10705,2021,6,2021_6
303,2021-06-30,IDbank,Tavush,0,40.87826,45.10705,2021,6,2021_6
304,2021-06-30,Ineco,Tavush,0,40.87826,45.10705,2021,6,2021_6
305,2021-06-30,Mellat,Tavush,0,40.87826,45.10705,2021,6,2021_6
306,2021-06-30,Uni,Tavush,1,40.87826,45.10705,2021,6,2021_6
307,2021-06-30,VTB,Tavush,4,40.87826,45.10705,2021,6,2021_6
308,2021-09-30,ABB,Tavush,2,40.87826,45.10705,2021,9,2021_9
309,2021-09-30,ACBA,Tavush,4,40.87826,45.10705,2021,9,2021_9
310,2021-09-30,Ameria,Tavush,1,40.87826,45.10705,2021,9,2021_9
311,2021-09-30,Ararat,Tavush,4,40.87826,45.10705,2021,9,2021_9
312,2021-09-30,Armswiss,Tavush,0,40.87826,45.10705,2021,9,2021_9
313,2021-09-30,Artsakh,Tavush,0,40.87826,45.10705,2021,9,2021_9
314,2021-09-30,ASHB,Tavush,4,40.87826,45.10705,2021,9,2021_9
315,2021-09-30,Byblos,Tavush,0,40.87826,45.10705,2021,9,2021_9
316,2021-09-30,Converse,Tavush,2,40.87826,45.10705,2021,9,2021_9
317,2021-09-30,Econom,Tavush,1,40.87826,45.10705,2021,9,2021_9
318,2021-09-30,Evoca,Tavush,0,40.87826,45.10705,2021,9,2021_9
319,2021-09-30,HSBC,Tavush,0,40.87826,45.10705,2021,9,2021_9
320,2021-09-30,IDbank,Tavush,0,40.87826,45.10705,2021,9,2021_9
321,2021-09-30,Ineco,Tavush,0,40.87826,45.10705,2021,9,2021_9
322,2021-09-30,Mellat,Tavush,0,40.87826,45.10705,2021,9,2021_9
323,2021-09-30,Uni,Tavush,1,40.87826,45.10705,2021,9,2021_9
324,2021-09-30,VTB,Tavush,3,40.87826,45.10705,2021,9,2021_9
325,2021-12-31,ABB,Tavush,2,40.87826,45.10705,2021,12,2021_12
326,2021-12-31,ACBA,Tavush,4,40.87826,45.10705,2021,12,2021_12
327,2021-12-31,Ameria,Tavush,1,40.87826,45.10705,2021,12,2021_12
328,2021-12-31,Ararat,Tavush,4,40.87826,45.10705,2021,12,2021_12
329,2021-12-31,Armswiss,Tavush,0,40.87826,45.10705,2021,12,2021_12
330,2021-12-31,Artsakh,Tavush,0,40.87826,45.10705,2021,12,2021_12
331,2021-12-31,ASHB,Tavush,4,40.87826,45.10705,2021,12,2021_12
332,2021-12-31,Byblos,Tavush,0,40.87826,45.10705,2021,12,2021_12
333,2021-12-31,Converse,Tavush,2,40.87826,45.10705,2021,12,2021_12
334,2021-12-31,Econom,Tavush,1,40.87826,45.10705,2021,12,2021_12
335,2021-12-31,Evoca,Tavush,0,40.87826,45.10705,2021,12,2021_12
336,2021-12-31,HSBC,Tavush,0,40.87826,45.10705,2021,12,2021_12
337,2021-12-31,IDbank,Tavush,0,40.87826,45.10705,2021,12,2021_12
338,2021-12-31,Ineco,Tavush,0,40.87826,45.10705,2021,12,2021_12
339,2021-12-31,Mellat,Tavush,0,40.87826,45.10705,2021,12,2021_12
340,2021-12-31,Uni,Tavush,1,40.87826,45.10705,2021,12,2021_12
341,2021-12-31,VTB,Tavush,4,40.87826,45.10705,2021,12,2021_12
