,Date,Banks name,Yerevan,Lori,Tavush,Syuniq,Ararat,Kotayq,Armavir,Aragatsotn,Shirak,Gegharquniq,Vayots Dzor,NKR,NPL (%)_r,NPL(AMDths),LoanPortfolio(net),Provisions,LoanPortfolio(Gross),Coverageratio,TheimpairmenttotheNPL,CostofCreditRisk,TotalAssets,TotalLiabilities,TotalCapital,"StatutoryCapital
(w/oincomefromemission)",Loans,Liabilitiestocustomers,Liabilitiestocustomers(incl.securities),EmittedSecurities,ProfitAftertax,"ROA
(Annualized)","ROE
(Annualized)",Interestandsimilarincome,Interestandsimilarexpenses,Netinterestincome,Commisssionsreceived,Commisssionspaid,Netcommissions,Dividendsreceived,Netotheroperatingincome,Operatingincome,Netprovisions,Totaladministrativeexpenses,Otherincome/exspenses,Profit/(loss)beforetax,Incometax,Profit/(loss)aftertax,AMD_Assets,FXgroupI_Assets,FXgroupII_Assets,Cost of credit risk,Cost of credit risk_r,Net non-interest,Bonds Attracted
86,2021-09-30,ASHB,19.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,0.0,5.82,35335274.0,592583929.0,-14598265.0,607182194.0,41.31,41.31,2.27,992403706.0,895972976.0,96430729.0,52227200.0,592583930.0,425347186.0,604393209.0,179046023.0,10006187.0,1.0,14.0,56150895.0,33152491.0,22998404.0,5277035.0,1127572.0,4149463.0,0.0,1483878.0,33148228.0,10341046.0,11092084.0,0.0,11715098.0,1708911.0,10006187.0,542186355.0,439064465.0,11152886.0,0.334620722,2.988458079,10149824.0,137201593.0
87,2021-09-30,Byblos,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,799666.0,40674644.0,-675087.0,41349731.0,84.42,84.42,-0.92,97859173.0,68127907.0,29731266.0,26249100.0,40674644.0,58453456.0,58453456.0,0.0,929564.0,1.0,4.0,4708374.0,2554239.0,2154135.0,107250.0,83672.0,23578.0,0.0,-95875.0,2156766.0,-282499.0,1230246.0,0.0,1209019.0,279455.0,929564.0,50115301.0,47724375.0,19497.0,0.570412367,1.75311767,2631.0,22027594.0
88,2021-09-30,Converse,16.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,7.21,16775544.0,224980388.0,-7832409.0,232812797.0,46.69,46.69,1.98,369404913.0,320272280.0,49132633.0,19947633.0,224980388.0,251159211.0,268779922.0,17620711.0,1509661.0,1.0,4.0,19801891.0,8919732.0,10882159.0,2921182.0,1426015.0,1495167.0,0.0,744590.0,13868387.0,3499958.0,8236489.0,0.0,2131940.0,622279.0,1509661.0,144732844.9,221642947.8,3029120.29,0.593903891,1.683774118,2986228.0,51252020.0
89,2021-09-30,Econom,32.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,0.6,1262877.0,206570497.0,-3120933.0,209691430.0,247.13,247.13,0.37,335889167.0,292187008.0,43702159.0,26107555.0,206570497.0,118001775.0,124090439.0,6088664.0,3141317.0,1.0,10.0,20028126.0,11260327.0,8767799.0,2351910.0,789669.0,1562241.0,0.0,-1978574.0,9582497.0,567086.0,5377970.0,0.0,3637441.0,496124.0,3141317.0,218496395.0,117218307.0,174465.0,0.561228456,1.78180559,814698.0,42790770.0
90,2021-09-30,Evoca,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.87,2336835.0,122615298.0,-2459241.0,125074539.0,105.24,105.24,2.51,223426233.0,189669570.0,33756663.0,20000000.0,122615298.0,139636543.0,145498614.0,5862071.0,485944.0,0.0,2.0,11539628.0,6773777.0,4765851.0,1340599.0,814601.0,525998.0,0.0,-579776.0,6019703.0,2250807.0,3137878.0,0.0,631018.0,145074.0,485944.0,113277471.0,108188631.0,1960131.0,0.52126791,1.9183993119999998,1253852.0,23176319.0
91,2021-09-30,HSBC,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03,17589198.0,152952231.0,-6470553.0,159422784.0,36.79,36.79,0.58,252241234.0,205625693.0,46615541.0,18434350.0,152952231.0,178210940.0,178210940.0,0.0,2920222.0,2.0,9.0,11100931.0,2207936.0,8892995.0,1578176.0,392526.0,1185650.0,0.0,138477.0,11100542.0,678894.0,6881665.0,0.0,3539983.0,619761.0,2920222.0,132219686.0,115315181.0,4706367.0,0.619939549,1.613060502,2207547.0,32429282.0
92,2021-09-30,IDbank,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.11,10203839.0,116476167.0,-9399297.0,125875464.0,92.12,92.12,0.56,189870772.0,144448393.0,45422379.0,33971850.0,116476167.0,97653883.0,110098685.0,12444802.0,1185372.0,1.0,4.0,11710327.0,4730654.0,6979673.0,2194083.0,845933.0,1348150.0,0.0,-1918714.0,7087302.0,489238.0,5027168.0,0.0,1570896.0,385524.0,1185372.0,124040199.0,65616760.0,213813.0,0.709320416,1.409800109,107629.0,28649356.0
93,2021-09-30,Ineco,18.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.04,6446508.0,205470325.0,-6820531.0,212290856.0,105.8,105.8,3.01,382088618.0,325973267.0,56115351.0,14545680.0,205470325.0,230754650.0,236282132.0,5527482.0,6152006.0,2.0,14.0,26048051.0,11182996.0,14865055.0,2944396.0,1480804.0,1463592.0,0.0,235051.0,18558173.0,4982741.0,5961525.0,0.0,7613907.0,1461901.0,6152006.0,245465036.0,133000687.0,3622895.0,0.321234477,3.1129908889999998,3693118.0,85812778.0
94,2021-09-30,Mellat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,755091.0,21112513.0,-356245.0,21468758.0,47.18,47.18,1.02,85138332.0,42668774.0,42469558.0,32100000.0,21112513.0,4740159.0,4740159.0,0.0,1825188.0,3.0,6.0,3356404.0,34455.0,3321949.0,224533.0,961.0,223572.0,0.0,-350870.0,3172394.0,153445.0,753867.0,0.0,2265082.0,439894.0,1825188.0,48838228.0,36164064.0,136040.0,0.23763347199999998,4.208161382,-149555.0,34900704.0
95,2021-09-30,Uni,31.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,18.96,28258137.0,140582210.0,-8446251.0,149028461.0,29.89,29.89,4.92,246968653.0,212558773.0,34409880.0,20489653.0,140582211.0,179547024.0,191557189.0,12010165.0,749375.0,0.0,3.0,15676095.0,7441969.0,8234126.0,2704586.0,527806.0,2176780.0,0.0,-2903985.0,9622330.0,5805752.0,2902705.0,0.0,913873.0,164498.0,749375.0,128930588.0,113089657.0,4948408.0,0.301663422,3.3149527819999998,1388204.0,16964898.0
96,2021-09-30,VTB,28.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,7.0,5.0,3.0,0.0,6.75,15069410.0,207124147.0,-16246675.0,223370822.0,107.81,107.81,5.28,373642772.0,324516985.0,49125787.0,63775674.0,207124147.0,287859673.0,287859673.0,0.0,215060.0,0.0,1.0,27229000.0,10441600.0,16787400.0,2500462.0,1387051.0,1113411.0,0.0,-2780885.0,16388889.0,9126694.0,6875072.0,0.0,387123.0,172063.0,215060.0,256968225.9,112527536.1,4147010.0,0.419495916,2.383813434,-398511.0,21926472.0
97,2021-12-31,ABB,30.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,0.0,5.0,2.17,13214714.0,601368649.0,-8640587.0,610009236.0,65.39,65.39,2.31,883832722.0,831152682.0,52680040.0,42090187.0,601368649.0,557427608.0,568300268.0,10872660.0,537224.0,0.0,1.0,59548068.0,44431084.0,15116984.0,5720641.0,397149.0,5323492.0,0.0,-472090.0,22893384.0,14416418.0,7359744.0,0.0,1117222.0,579998.0,537224.0,582330382.0,296703104.0,4799236.0,0.321479079,3.110622325,7776400.0,155539359.0
98,2021-12-31,ACBA,20.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,0.0,4.55,17160094.0,369263972.0,-8161279.0,377425251.0,47.56,47.56,-0.18,548178402.0,459138566.0,89039836.0,55000000.0,369263972.0,298637377.0,302098875.0,3461498.0,10161756.0,2.0,14.0,46529397.0,21332504.0,25196893.0,6124797.0,2644989.0,3479808.0,12455.0,-3105712.0,28261734.0,-620045.0,16535067.0,566568.0,12913280.0,2751524.0,10161756.0,361419368.8,185404000.0,1355033.0,0.58506909,1.709199849,3064841.0,25213506.0
99,2021-12-31,Ameria,15.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.21,22155726.0,673086265.0,-16885854.0,689972119.0,76.21,76.21,0.89,1096721050.0,967789801.0,128931249.0,54385935.0,673086264.0,600614296.0,711689239.0,111074943.0,19416067.0,2.0,16.0,73137015.0,32662210.0,40474806.0,7144770.0,2053290.0,5091480.0,0.0,-3216546.0,50629550.0,6222649.0,20535180.0,0.0,23871721.0,4455654.0,19416067.0,445854488.0,643702026.0,7164536.0,0.405596736,2.465503075,10154744.0,65703093.0
100,2021-12-31,Ararat,24.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,6.0,2.0,0.0,1.0,1.57,2365929.0,147756084.0,-3195512.0,150951596.0,135.06,135.06,1.81,270126961.0,230565301.0,39561660.0,8803655.0,147756084.0,116653113.0,129651600.0,12998487.0,1699157.0,1.0,4.0,19091237.0,10496167.0,8595070.0,2196181.0,1258326.0,937855.0,0.0,-773352.0,10395947.0,2732475.0,5645012.0,0.0,2018460.0,319303.0,1699157.0,133775584.0,135401800.0,949577.0,0.543001229,1.841616458,1800877.0,46921962.0
101,2021-12-31,Armswiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,5207736.0,116334659.0,-5972942.0,122307601.0,114.69,114.69,0.28,400425154.0,340977444.0,59447710.0,10000200.0,116334659.0,124050806.0,182889881.0,58839075.0,7751812.0,2.0,13.0,33253801.0,22968706.0,10285095.0,500747.0,182667.0,318080.0,0.0,-1245883.0,11778454.0,343120.0,1983522.0,0.0,9451812.0,1700000.0,7751812.0,289616697.0,108304463.0,2503994.0,0.16840257600000003,5.938151445,1493359.0,244018430.0
102,2021-12-31,Artsakh,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.86,1129162.0,38613518.0,-849794.0,39463312.0,75.26,75.26,-3.28,198592270.0,149821053.0,48771217.0,23261150.0,38613518.0,100977777.0,100977777.0,0.0,5395264.0,3.0,12.0,16130707.0,8258499.0,7872208.0,636924.0,320011.0,316913.0,3241.0,-1331724.0,7235853.0,-2133479.0,2730226.0,0.0,6639106.0,1243842.0,5395264.0,,,,0.37731916299999996,2.6502762069999997,-636355.0,127864894.0
103,2021-12-31,ASHB,19.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,0.0,5.59,32728264.0,571728929.0,-14217553.0,585946482.0,43.44,43.44,2.02,1011208112.0,911138989.0,100069124.0,52227200.0,571728929.0,415130748.0,605265676.0,190134928.0,13653953.0,1.0,15.0,74657761.0,44907438.0,29750323.0,6996932.0,2129984.0,4866948.0,0.0,1883844.0,42805523.0,12204810.0,14270385.0,0.0,16330328.0,2676375.0,13653953.0,544456688.4,464114902.0,2636522.0,0.333377193,2.999605315,13055200.0,147022927.0
104,2021-12-31,Byblos,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,620445.0,40479645.0,-430743.0,40910388.0,69.42,69.42,-1.33,101174303.0,71287267.0,29887036.0,26249100.0,40479645.0,61761731.0,61761731.0,0.0,1183132.0,1.0,4.0,6312968.0,3439257.0,2873711.0,144756.0,119257.0,25499.0,0.0,-139482.0,2881623.0,-543479.0,1829068.0,0.0,1596034.0,412902.0,1183132.0,51725124.0,49426486.0,22693.0,0.634735356,1.5754597419999998,7912.0,22513858.0
105,2021-12-31,Converse,16.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,6.4,15355893.0,234288706.0,-5544888.0,239833594.0,36.11,36.11,1.17,377571800.0,325970535.0,51601265.0,19947633.0,234288706.0,261422606.0,278658297.0,17235691.0,4126909.0,1.0,8.0,26602293.0,12212479.0,14389814.0,4162095.0,2070411.0,2091684.0,0.0,1126772.0,19286804.0,2765452.0,11166321.0,0.0,5355031.0,1228122.0,4126909.0,147932631.2,226543080.0,3096088.76,0.578961709,1.727229944,4896990.0,51002620.0
106,2021-12-31,Econom,32.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,0.42,943527.0,221502527.0,-3210100.0,224712627.0,340.22,340.22,0.73,360379138.0,317000565.0,43378573.0,26107555.0,221502527.0,135948859.0,142056756.0,6107897.0,3089986.0,1.0,7.0,27099454.0,15237944.0,11861510.0,3279159.0,1254288.0,2024871.0,0.0,-2683848.0,13021856.0,1522608.0,7420780.0,0.0,4078468.0,988482.0,3089986.0,236481433.0,122652526.0,1245179.0,0.569871146,1.75478265,1160346.0,42807421.0
107,2021-12-31,Evoca,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.12,1584415.0,139957954.0,-2112532.0,142070486.0,133.33,133.33,1.68,245714992.0,211939362.0,33775630.0,20000000.0,139957954.0,153009627.0,158831724.0,5822097.0,1128026.0,1.0,3.0,15796564.0,9329629.0,6466935.0,1991958.0,1264103.0,727855.0,0.0,-836991.0,8255229.0,2088173.0,4690538.0,0.0,1476518.0,348492.0,1128026.0,131465215.0,112619697.0,1630080.0,0.568189931,1.75997487,1788294.0,27072990.0
108,2021-12-31,HSBC,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,19172088.0,153634134.0,-8055334.0,161689468.0,42.02,42.02,1.62,261356274.0,214381104.0,46975170.0,18434350.0,153634134.0,198416816.0,198416816.0,0.0,3225050.0,1.0,7.0,15152746.0,3019564.0,12133182.0,2281318.0,554525.0,1726793.0,0.0,230384.0,15443945.0,2557307.0,9077623.0,0.0,3809015.0,583965.0,3225050.0,130763830.0,125914777.0,4677667.0,0.58777877,1.701320379,3310763.0,35135599.0
109,2021-12-31,IDbank,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.02,10477350.0,123317853.0,-7326262.0,130644115.0,69.92,69.92,0.27,198015500.0,151628117.0,46387383.0,33971850.0,123317853.0,106875167.0,120212744.0,13337577.0,2248239.0,1.0,5.0,16005220.0,6485599.0,9519621.0,3270796.0,1199061.0,2071735.0,0.0,-2426753.0,10379749.0,319470.0,7144461.0,0.0,2915818.0,667579.0,2248239.0,133343685.0,60266853.0,4404962.0,0.688307685,1.452838639,860128.0,27501869.0
110,2021-12-31,Ineco,18.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.98,4501232.0,221248728.0,-5792067.0,227040795.0,128.68,128.68,2.33,426503916.0,367378011.0,59125905.0,14545680.0,221248728.0,253215411.0,256805012.0,3589601.0,9007296.0,2.0,16.0,34610432.0,15066940.0,19543492.0,4222587.0,2133519.0,2089068.0,0.0,291815.0,24947497.0,5170750.0,8729740.0,0.0,11047007.0,2039711.0,9007296.0,283710908.0,140410904.0,2382104.0,0.34992448299999995,2.857759455,5404005.0,94105069.0
111,2021-12-31,Mellat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,947858.0,23525098.0,-315145.0,23840243.0,33.25,33.25,0.24,83192255.0,39870153.0,43322102.0,32100000.0,23525098.0,4834751.0,4834751.0,0.0,2677732.0,3.0,6.0,4608663.0,51864.0,4556799.0,308174.0,1234.0,306940.0,0.0,-444388.0,4383522.0,49313.0,1023898.0,0.0,3310311.0,632579.0,2677732.0,47696767.0,35314301.0,181187.0,0.23357884399999998,4.281209646000001,-173277.0,38145095.0
112,2021-12-31,Uni,32.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,16.64,24480174.0,139400064.0,-7700511.0,147100575.0,31.46,31.46,5.4,255851233.0,221157029.0,34694204.0,21588653.0,139400064.0,191869529.0,204038318.0,12168789.0,400971.0,0.0,1.0,20146879.0,9958322.0,10188557.0,4441491.0,705643.0,3735848.0,0.0,-4739855.0,12850050.0,8385017.0,3911513.0,0.0,553520.0,152549.0,400971.0,125415531.0,126442995.0,3992707.0,0.304396714,3.285186581,2661493.0,16882118.0
113,2021-12-31,VTB,28.0,5.0,4.0,5.0,4.0,6.0,2.0,4.0,7.0,5.0,3.0,0.0,4.45,10004792.0,211914837.0,-13153587.0,225068424.0,131.47,131.47,4.65,361585152.0,311082428.0,50502725.0,63775674.0,211914837.0,288445026.0,288445026.0,0.0,1569296.0,0.0,3.0,36932603.0,13995394.0,22937209.0,3437624.0,1831908.0,1605716.0,0.0,-4061067.0,21993477.0,10668087.0,9321168.0,0.0,2004221.0,434926.0,1569296.0,248675745.6,108896221.9,4013184.12,0.42381512,2.359519406,-943732.0,21360114.0
114,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.34,372693.0,107970221.0,-1126253.0,109096474.0,302.19,302.19,0.02,188104789.0,143109921.0,44994868.0,23261150.0,107970221.0,110059633.0,110059633.0,0.0,3162875.0,3.0,15.0,8726908.0,3918632.0,4808276.0,305817.0,84628.0,221189.0,0.0,-179669.0,4989890.0,9810.0,1217205.0,0.0,3762875.0,600000.0,3162875.0,136429315.0,51374936.0,300538.0,0.243934235,4.099465578999999,181614.0,39935971.0
115,,,18.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,3.0,4.7,26428933.0,548225765.0,-13960280.0,562186045.0,52.82,52.82,2.34,806263169.0,722054798.0,84208372.0,52227200.0,548225763.0,369368615.0,521999556.0,152630941.0,6813780.0,2.0,17.0,32388957.0,19019504.0,13369453.0,3145862.0,943178.0,2202684.0,0.0,1135298.0,20698772.0,6194566.0,6479812.0,0.0,8024394.0,1210614.0,6813780.0,419079269.0,383535722.0,3648179.0,0.313052968,3.19434761,7329319.0,59270072.0
116,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,894605.0,32342388.0,-652101.0,32994489.0,72.89,72.89,0.89,99383243.0,69134918.0,30248325.0,26249100.0,32342388.0,55622193.0,55622193.0,0.0,663435.0,1.0,4.0,3273295.0,1876788.0,1396507.0,67577.0,50268.0,17309.0,0.0,-66295.0,1772066.0,166149.0,730500.0,0.0,875417.0,211982.0,663435.0,51569364.0,47800726.0,13153.0,0.412230696,2.425826145,375559.0,33707881.0
117,,,16.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,1.0,4.66,10570082.0,221439216.0,-5358715.0,226797931.0,50.7,50.7,1.27,320022009.0,271422268.0,48599741.0,19947633.0,221439217.0,219150572.0,239150715.0,20000143.0,1921470.0,1.0,8.0,12775580.0,5893295.0,6882285.0,1390399.0,603701.0,786698.0,0.0,565783.0,9153272.0,1485706.0,5149655.0,0.0,2517911.0,596441.0,1921470.0,125384623.1,192013205.4,2624180.47,0.562602641,1.777453441,2270987.0,26022624.0
118,,,30.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,0.39,723338.0,183149536.0,-1707600.0,184857136.0,236.07,236.07,-0.16,290369194.0,247390355.0,42978839.0,25955663.0,183149536.0,113741167.0,118212979.0,4471812.0,3452069.0,2.0,17.0,12697354.0,6159914.0,6537440.0,1093013.0,342538.0,750475.0,0.0,-1223592.0,7847237.0,-145372.0,3637742.0,0.0,4354867.0,902798.0,3452069.0,188014720.0,101079901.0,1274573.0,0.463569789,2.157172499,1309797.0,36205620.0
119,,,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.66,3055149.0,112207266.0,-2659833.0,114867099.0,87.06,87.06,1.9,188174027.0,155048568.0,33125459.0,17950000.0,112207266.0,108800020.0,112053887.0,3253867.0,1011149.0,1.0,7.0,7342450.0,3537438.0,3805012.0,502434.0,357783.0,144651.0,0.0,-161474.0,4255340.0,1070332.0,1905908.0,0.0,1279100.0,267951.0,1011149.0,102043037.3,85280184.0,850806.0,0.447886185,2.23271008,450328.0,15262224.0
120,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,17164835.0,129303862.0,-4938262.0,134242124.0,28.77,28.77,-0.02,212905231.0,169914725.0,42990506.0,18434350.0,129303862.0,157811981.0,157811981.0,0.0,1396714.0,1.0,7.0,6073578.0,1402793.0,4670785.0,1199816.0,314780.0,885036.0,0.0,60816.0,6097475.0,-11307.0,4431097.0,0.0,1677685.0,280971.0,1396714.0,103517386.0,105697426.0,3690419.0,0.726710155,1.376064437,1426690.0,24471851.0
121,,,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.69,2586570.0,86653694.0,-9450963.0,96104657.0,365.39,365.39,1.84,156001516.0,112188644.0,43812872.0,33971850.0,86653694.0,78452095.0,85998260.0,7546165.0,642853.0,1.0,3.0,6722112.0,2476582.0,4245530.0,579456.0,192989.0,386467.0,0.0,27505.0,4682301.0,845612.0,2801792.0,0.0,1034897.0,392044.0,642853.0,93527425.0,57516948.0,4957143.0,0.598379301,1.6711808019999999,436771.0,32106581.0
122,,,18.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.78,8714976.0,222654688.0,-8030624.0,230685312.0,92.15,92.15,3.48,352610130.0,296036079.0,56574051.0,14545680.0,222654688.0,208146972.0,218498291.0,10351319.0,3216531.0,2.0,11.0,17369938.0,7092826.0,10277112.0,1286248.0,780264.0,505984.0,0.0,156359.0,11901850.0,4241173.0,3713894.0,0.0,3946783.0,730252.0,3216531.0,213068725.0,138530752.0,1010653.0,0.312043422,3.2046822,1624738.0,38071815.0
123,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,410154.0,14508348.0,-164077.0,14672425.0,40.0,40.0,2.01,68579406.0,28911599.0,39667807.0,32100000.0,14508348.0,5981458.0,5981458.0,0.0,1173976.0,4.0,6.0,1878156.0,25806.0,1852350.0,102426.0,24890.0,77536.0,0.0,30441.0,2029266.0,139154.0,441932.0,0.0,1448180.0,274204.0,1173976.0,42195906.0,26327078.0,56422.0,0.21777923600000001,4.591805988,176916.0,27446352.0
124,,,30.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,23.88,38802688.0,148765949.0,-13751404.0,162517353.0,35.44,35.44,2.69,229961513.0,195675073.0,34286440.0,20489652.0,148765949.0,152455044.0,161771414.0,9316370.0,518437.0,0.0,3.0,9023487.0,4761930.0,4261557.0,1522064.0,298075.0,1223989.0,0.0,-1874208.0,4846733.0,2155094.0,2080075.0,0.0,611564.0,93127.0,518437.0,125805585.0,100400458.0,3755470.0,0.429170536,2.33007608,585176.0,16911734.0
125,,,28.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,7.0,5.0,3.0,0.0,12.34,27587841.0,199230684.0,-24254172.0,223484856.0,87.92,87.92,3.52,320829947.0,270307844.0,50522103.0,63775674.0,199230684.0,241716119.0,241716119.0,0.0,2749468.0,2.0,11.0,17566994.0,6336677.0,11230316.0,1269287.0,694215.0,575072.0,0.0,-1256703.0,11452784.0,3800532.0,4572051.0,0.0,3080200.0,330732.0,2749468.0,220646854.5,96622245.09,3560847.68,0.399208734,2.504955215,222467.0,18593458.0
126,,,31.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,0.0,7.0,2.32,15016835.0,638083909.0,-9054224.0,647138133.0,60.29,60.29,2.49,888674691.0,832490218.0,56184473.0,42090187.0,638083909.0,636087839.0,647273276.0,11185437.0,1521385.0,0.0,4.0,39132274.0,28739230.0,10393044.0,5849507.0,665749.0,5183758.0,0.0,-1348062.0,19522115.0,11417282.0,6199448.0,0.0,1905385.0,384000.0,1521385.0,503268799.0,373907656.0,11498236.0,0.317560264,3.149008593,9129071.0,30493618.0
127,,,19.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,2.0,0.0,3.56,12027351.0,325983213.0,-11677416.0,337660629.0,97.09,97.09,2.71,478157796.0,408722720.0,69435076.0,30000000.0,325983213.0,274067010.0,276738538.0,2671528.0,2390979.0,1.0,5.0,34173917.0,14991842.0,19182075.0,3461935.0,1339151.0,2122784.0,7974.0,-2923571.0,20027954.0,6550506.0,10147617.0,285537.0,3615368.0,1224389.0,2390979.0,293582769.3,182909189.0,1665838.0,0.506672683,1.973660775,845879.0,12696092.0
128,,,12.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.14,26960904.0,635037259.0,-16541247.0,651578506.0,61.35,61.35,2.3,908651891.0,800511052.0,108140839.0,37386880.0,635037259.0,495780365.0,564645343.0,68864978.0,6852163.0,1.0,9.0,48934822.0,23565485.0,25369337.0,3742762.0,1072612.0,2670150.0,0.0,-1197180.0,30788161.0,10691966.0,11679586.0,0.0,8416609.0,1564446.0,6852163.0,369775160.0,529600185.0,9276546.0,0.37935314600000003,2.636066184,5418824.0,69381704.0
129,,,28.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,6.0,2.0,0.0,1.0,2.81,4166960.0,144642506.0,-3730657.0,148373163.0,89.53,89.53,0.36,237876633.0,198460945.0,39415688.0,8803655.0,144642506.0,94514738.0,108753893.0,14239155.0,2080103.0,1.0,7.0,12927056.0,6678769.0,6248287.0,1289748.0,666769.0,622979.0,0.0,-601102.0,7084075.0,385089.0,4194266.0,0.0,2504720.0,424617.0,2080103.0,112876004.0,124199977.0,800652.0,0.592069677,1.6889903990000001,835788.0,43656554.0
130,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,1926251.0,111884020.0,-3979254.0,115863274.0,206.58,206.58,2.58,338299917.0,270665690.0,67634227.0,10000200.0,111884020.0,131288317.0,193830157.0,62541840.0,7105607.0,3.0,15.0,19410268.0,12362778.0,7047490.0,288974.0,76941.0,212033.0,115482.0,-54401.0,12382213.0,2065283.0,1711323.0,0.0,8605607.0,1500000.0,7105607.0,223113449.0,113557815.0,1628653.0,0.13820817,7.235462274,5334723.0,189401531.0
131,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.53,616058.0,114801955.0,-884411.0,115686366.0,143.56,143.56,-0.46,196264822.0,148899025.0,47365797.0,23261150.0,114801955.0,112004398.0,112004398.0,0.0,5545393.0,4.0,17.0,13356581.0,5947931.0,7408650.0,486950.0,133587.0,353363.0,6041.0,-247326.0,7770736.0,-373864.0,1709207.0,0.0,6435393.0,890000.0,5545393.0,141574206.7,54390801.0,299814.0,0.219954326,4.546398419,362086.0,42750201.0
132,,,19.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,0.0,4.64,29080171.0,609392823.0,-17219426.0,626612249.0,59.21,59.21,2.41,880396739.0,792567293.0,87829445.0,52227200.0,609392822.0,354609901.0,517774214.0,163164313.0,10479123.0,2.0,17.0,50459987.0,28626730.0,21833257.0,4660324.0,1381118.0,3279206.0,0.0,1485744.0,31852987.0,9976331.0,9456181.0,0.0,12420475.0,1941352.0,10479123.0,429401679.0,447335103.0,3659957.0,0.296869521,3.36848322,10019730.0,65686967.0
